"V1","V2","ROI1","ROI2","V1.hemi","V2.hemi","V1.roi","V2.roi","FCtype"
"11125","12108","lh_G_pariet_inf_Angular","rh_G_and_S_cingul_Mid-Post","lh","rh","GparietinfAngular","GandScingulMid-Post","Heterotopic"
"11125","12109","lh_G_pariet_inf_Angular","rh_G_cingul_Post-dorsal","lh","rh","GparietinfAngular","GcingulPost-dorsal","Heterotopic"
"11125","12110","lh_G_pariet_inf_Angular","rh_G_cingul_Post-ventral","lh","rh","GparietinfAngular","GcingulPost-ventral","Heterotopic"
"11125","12111","lh_G_pariet_inf_Angular","rh_G_cuneus","lh","rh","GparietinfAngular","Gcuneus","Heterotopic"
"11125","12112","lh_G_pariet_inf_Angular","rh_G_front_inf_Opercular","lh","rh","GparietinfAngular","GfrontinfOpercular","Heterotopic"
"11125","12113","lh_G_pariet_inf_Angular","rh_G_front_inf_Orbital","lh","rh","GparietinfAngular","GfrontinfOrbital","Heterotopic"
"11125","12114","lh_G_pariet_inf_Angular","rh_G_front_inf_Triangul","lh","rh","GparietinfAngular","GfrontinfTriangul","Heterotopic"
"11125","12115","lh_G_pariet_inf_Angular","rh_G_front_middle","lh","rh","GparietinfAngular","Gfrontmiddle","Heterotopic"
"11125","12116","lh_G_pariet_inf_Angular","rh_G_front_sup","lh","rh","GparietinfAngular","Gfrontsup","Heterotopic"
"11125","12117","lh_G_pariet_inf_Angular","rh_G_Ins_lg_and_S_cent_ins","lh","rh","GparietinfAngular","GInslgandScentins","Heterotopic"
"11125","12118","lh_G_pariet_inf_Angular","rh_G_insular_short","lh","rh","GparietinfAngular","Ginsularshort","Heterotopic"
"11125","12119","lh_G_pariet_inf_Angular","rh_G_occipital_middle","lh","rh","GparietinfAngular","Goccipitalmiddle","Heterotopic"
"11125","12120","lh_G_pariet_inf_Angular","rh_G_occipital_sup","lh","rh","GparietinfAngular","Goccipitalsup","Heterotopic"
"11125","12121","lh_G_pariet_inf_Angular","rh_G_oc_temp_lat-fusifor","lh","rh","GparietinfAngular","Goctemplat-fusifor","Heterotopic"
"11125","12122","lh_G_pariet_inf_Angular","rh_G_oc_temp_med-Lingual","lh","rh","GparietinfAngular","Goctempmed-Lingual","Heterotopic"
"11125","12123","lh_G_pariet_inf_Angular","rh_G_oc_temp_med-Parahip","lh","rh","GparietinfAngular","Goctempmed-Parahip","Heterotopic"
"11125","12124","lh_G_pariet_inf_Angular","rh_G_orbital","lh","rh","GparietinfAngular","Gorbital","Heterotopic"
"11125","12125","lh_G_pariet_inf_Angular","rh_G_pariet_inf_Angular","lh","rh","GparietinfAngular","GparietinfAngular","Homotopic"
"11125","12126","lh_G_pariet_inf_Angular","rh_G_pariet_inf_Supramar","lh","rh","GparietinfAngular","GparietinfSupramar","Heterotopic"
"11125","12127","lh_G_pariet_inf_Angular","rh_G_parietal_sup","lh","rh","GparietinfAngular","Gparietalsup","Heterotopic"
"11125","12128","lh_G_pariet_inf_Angular","rh_G_postcentral","lh","rh","GparietinfAngular","Gpostcentral","Heterotopic"
"11125","12129","lh_G_pariet_inf_Angular","rh_G_precentral","lh","rh","GparietinfAngular","Gprecentral","Heterotopic"
"11125","12130","lh_G_pariet_inf_Angular","rh_G_precuneus","lh","rh","GparietinfAngular","Gprecuneus","Heterotopic"
"11125","12131","lh_G_pariet_inf_Angular","rh_G_rectus","lh","rh","GparietinfAngular","Grectus","Heterotopic"
"11125","12132","lh_G_pariet_inf_Angular","rh_G_subcallosal","lh","rh","GparietinfAngular","Gsubcallosal","Heterotopic"
"11125","12133","lh_G_pariet_inf_Angular","rh_G_temp_sup_G_T_transv","lh","rh","GparietinfAngular","GtempsupGTtransv","Heterotopic"
"11125","12134","lh_G_pariet_inf_Angular","rh_G_temp_sup_Lateral","lh","rh","GparietinfAngular","GtempsupLateral","Heterotopic"
"11125","12135","lh_G_pariet_inf_Angular","rh_G_temp_sup_Plan_polar","lh","rh","GparietinfAngular","GtempsupPlanpolar","Heterotopic"
"11125","12136","lh_G_pariet_inf_Angular","rh_G_temp_sup_Plan_tempo","lh","rh","GparietinfAngular","GtempsupPlantempo","Heterotopic"
"11125","12137","lh_G_pariet_inf_Angular","rh_G_temporal_inf","lh","rh","GparietinfAngular","Gtemporalinf","Heterotopic"
"11125","12138","lh_G_pariet_inf_Angular","rh_G_temporal_middle","lh","rh","GparietinfAngular","Gtemporalmiddle","Heterotopic"
"11125","12139","lh_G_pariet_inf_Angular","rh_Lat_Fis_ant-Horizont","lh","rh","GparietinfAngular","LatFisant-Horizont","Heterotopic"
"11125","12140","lh_G_pariet_inf_Angular","rh_Lat_Fis_ant-Vertical","lh","rh","GparietinfAngular","LatFisant-Vertical","Heterotopic"
"11125","12141","lh_G_pariet_inf_Angular","rh_Lat_Fis_post","lh","rh","GparietinfAngular","LatFispost","Heterotopic"
"11125","12143","lh_G_pariet_inf_Angular","rh_Pole_occipital","lh","rh","GparietinfAngular","Poleoccipital","Heterotopic"
"11125","12144","lh_G_pariet_inf_Angular","rh_Pole_temporal","lh","rh","GparietinfAngular","Poletemporal","Heterotopic"
"11125","12145","lh_G_pariet_inf_Angular","rh_S_calcarine","lh","rh","GparietinfAngular","Scalcarine","Heterotopic"
"11125","12146","lh_G_pariet_inf_Angular","rh_S_central","lh","rh","GparietinfAngular","Scentral","Heterotopic"
"11125","12147","lh_G_pariet_inf_Angular","rh_S_cingul_Marginalis","lh","rh","GparietinfAngular","ScingulMarginalis","Heterotopic"
"11125","12148","lh_G_pariet_inf_Angular","rh_S_circular_insula_ant","lh","rh","GparietinfAngular","Scircularinsulaant","Heterotopic"
"11125","12149","lh_G_pariet_inf_Angular","rh_S_circular_insula_inf","lh","rh","GparietinfAngular","Scircularinsulainf","Heterotopic"
"11125","12150","lh_G_pariet_inf_Angular","rh_S_circular_insula_sup","lh","rh","GparietinfAngular","Scircularinsulasup","Heterotopic"
"11125","12151","lh_G_pariet_inf_Angular","rh_S_collat_transv_ant","lh","rh","GparietinfAngular","Scollattransvant","Heterotopic"
"11125","12152","lh_G_pariet_inf_Angular","rh_S_collat_transv_post","lh","rh","GparietinfAngular","Scollattransvpost","Heterotopic"
"11125","12153","lh_G_pariet_inf_Angular","rh_S_front_inf","lh","rh","GparietinfAngular","Sfrontinf","Heterotopic"
"11125","12154","lh_G_pariet_inf_Angular","rh_S_front_middle","lh","rh","GparietinfAngular","Sfrontmiddle","Heterotopic"
"11125","12155","lh_G_pariet_inf_Angular","rh_S_front_sup","lh","rh","GparietinfAngular","Sfrontsup","Heterotopic"
"11125","12156","lh_G_pariet_inf_Angular","rh_S_interm_prim_Jensen","lh","rh","GparietinfAngular","SintermprimJensen","Heterotopic"
"11125","12157","lh_G_pariet_inf_Angular","rh_S_intrapariet_and_P_trans","lh","rh","GparietinfAngular","SintraparietandPtrans","Heterotopic"
"11125","12158","lh_G_pariet_inf_Angular","rh_S_oc_middle_and_Lunatus","lh","rh","GparietinfAngular","SocmiddleandLunatus","Heterotopic"
"11125","12159","lh_G_pariet_inf_Angular","rh_S_oc_sup_and_transversal","lh","rh","GparietinfAngular","Socsupandtransversal","Heterotopic"
"11125","12160","lh_G_pariet_inf_Angular","rh_S_occipital_ant","lh","rh","GparietinfAngular","Soccipitalant","Heterotopic"
"11125","12161","lh_G_pariet_inf_Angular","rh_S_oc_temp_lat","lh","rh","GparietinfAngular","Soctemplat","Heterotopic"
"11125","12162","lh_G_pariet_inf_Angular","rh_S_oc_temp_med_and_Lingual","lh","rh","GparietinfAngular","SoctempmedandLingual","Heterotopic"
"11125","12163","lh_G_pariet_inf_Angular","rh_S_orbital_lateral","lh","rh","GparietinfAngular","Sorbitallateral","Heterotopic"
"11125","12164","lh_G_pariet_inf_Angular","rh_S_orbital_med_olfact","lh","rh","GparietinfAngular","Sorbitalmedolfact","Heterotopic"
"11125","12165","lh_G_pariet_inf_Angular","rh_S_orbital_H_Shaped","lh","rh","GparietinfAngular","SorbitalHShaped","Heterotopic"
"11125","12166","lh_G_pariet_inf_Angular","rh_S_parieto_occipital","lh","rh","GparietinfAngular","Sparietooccipital","Heterotopic"
"11125","12167","lh_G_pariet_inf_Angular","rh_S_pericallosal","lh","rh","GparietinfAngular","Spericallosal","Heterotopic"
"11125","12168","lh_G_pariet_inf_Angular","rh_S_postcentral","lh","rh","GparietinfAngular","Spostcentral","Heterotopic"
"11125","12169","lh_G_pariet_inf_Angular","rh_S_precentral_inf-part","lh","rh","GparietinfAngular","Sprecentralinf-part","Heterotopic"
"11125","12170","lh_G_pariet_inf_Angular","rh_S_precentral_sup-part","lh","rh","GparietinfAngular","Sprecentralsup-part","Heterotopic"
"11125","12171","lh_G_pariet_inf_Angular","rh_S_suborbital","lh","rh","GparietinfAngular","Ssuborbital","Heterotopic"
"11125","12172","lh_G_pariet_inf_Angular","rh_S_subparietal","lh","rh","GparietinfAngular","Ssubparietal","Heterotopic"
"11125","12173","lh_G_pariet_inf_Angular","rh_S_temporal_inf","lh","rh","GparietinfAngular","Stemporalinf","Heterotopic"
"11125","12174","lh_G_pariet_inf_Angular","rh_S_temporal_sup","lh","rh","GparietinfAngular","Stemporalsup","Heterotopic"
"11125","12175","lh_G_pariet_inf_Angular","rh_S_temporal_transverse","lh","rh","GparietinfAngular","Stemporaltransverse","Heterotopic"
"11126","11127","lh_G_pariet_inf_Supramar","lh_G_parietal_sup","lh","lh","GparietinfSupramar","Gparietalsup","Intrahemispheric"
"11126","11128","lh_G_pariet_inf_Supramar","lh_G_postcentral","lh","lh","GparietinfSupramar","Gpostcentral","Intrahemispheric"
"11126","11129","lh_G_pariet_inf_Supramar","lh_G_precentral","lh","lh","GparietinfSupramar","Gprecentral","Intrahemispheric"
"11126","11130","lh_G_pariet_inf_Supramar","lh_G_precuneus","lh","lh","GparietinfSupramar","Gprecuneus","Intrahemispheric"
"11126","11131","lh_G_pariet_inf_Supramar","lh_G_rectus","lh","lh","GparietinfSupramar","Grectus","Intrahemispheric"
"11126","11132","lh_G_pariet_inf_Supramar","lh_G_subcallosal","lh","lh","GparietinfSupramar","Gsubcallosal","Intrahemispheric"
"11126","11133","lh_G_pariet_inf_Supramar","lh_G_temp_sup_G_T_transv","lh","lh","GparietinfSupramar","GtempsupGTtransv","Intrahemispheric"
"11126","11134","lh_G_pariet_inf_Supramar","lh_G_temp_sup_Lateral","lh","lh","GparietinfSupramar","GtempsupLateral","Intrahemispheric"
"11126","11135","lh_G_pariet_inf_Supramar","lh_G_temp_sup_Plan_polar","lh","lh","GparietinfSupramar","GtempsupPlanpolar","Intrahemispheric"
"11126","11136","lh_G_pariet_inf_Supramar","lh_G_temp_sup_Plan_tempo","lh","lh","GparietinfSupramar","GtempsupPlantempo","Intrahemispheric"
"11126","11137","lh_G_pariet_inf_Supramar","lh_G_temporal_inf","lh","lh","GparietinfSupramar","Gtemporalinf","Intrahemispheric"
"11126","11138","lh_G_pariet_inf_Supramar","lh_G_temporal_middle","lh","lh","GparietinfSupramar","Gtemporalmiddle","Intrahemispheric"
"11126","11139","lh_G_pariet_inf_Supramar","lh_Lat_Fis_ant-Horizont","lh","lh","GparietinfSupramar","LatFisant-Horizont","Intrahemispheric"
"11126","11140","lh_G_pariet_inf_Supramar","lh_Lat_Fis_ant-Vertical","lh","lh","GparietinfSupramar","LatFisant-Vertical","Intrahemispheric"
"11126","11141","lh_G_pariet_inf_Supramar","lh_Lat_Fis_post","lh","lh","GparietinfSupramar","LatFispost","Intrahemispheric"
"11126","11143","lh_G_pariet_inf_Supramar","lh_Pole_occipital","lh","lh","GparietinfSupramar","Poleoccipital","Intrahemispheric"
"11126","11144","lh_G_pariet_inf_Supramar","lh_Pole_temporal","lh","lh","GparietinfSupramar","Poletemporal","Intrahemispheric"
"11126","11145","lh_G_pariet_inf_Supramar","lh_S_calcarine","lh","lh","GparietinfSupramar","Scalcarine","Intrahemispheric"
"11126","11146","lh_G_pariet_inf_Supramar","lh_S_central","lh","lh","GparietinfSupramar","Scentral","Intrahemispheric"
"11126","11147","lh_G_pariet_inf_Supramar","lh_S_cingul_Marginalis","lh","lh","GparietinfSupramar","ScingulMarginalis","Intrahemispheric"
"11126","11148","lh_G_pariet_inf_Supramar","lh_S_circular_insula_ant","lh","lh","GparietinfSupramar","Scircularinsulaant","Intrahemispheric"
"11126","11149","lh_G_pariet_inf_Supramar","lh_S_circular_insula_inf","lh","lh","GparietinfSupramar","Scircularinsulainf","Intrahemispheric"
"11126","11150","lh_G_pariet_inf_Supramar","lh_S_circular_insula_sup","lh","lh","GparietinfSupramar","Scircularinsulasup","Intrahemispheric"
"11126","11151","lh_G_pariet_inf_Supramar","lh_S_collat_transv_ant","lh","lh","GparietinfSupramar","Scollattransvant","Intrahemispheric"
"11126","11152","lh_G_pariet_inf_Supramar","lh_S_collat_transv_post","lh","lh","GparietinfSupramar","Scollattransvpost","Intrahemispheric"
"11126","11153","lh_G_pariet_inf_Supramar","lh_S_front_inf","lh","lh","GparietinfSupramar","Sfrontinf","Intrahemispheric"
"11126","11154","lh_G_pariet_inf_Supramar","lh_S_front_middle","lh","lh","GparietinfSupramar","Sfrontmiddle","Intrahemispheric"
"11126","11155","lh_G_pariet_inf_Supramar","lh_S_front_sup","lh","lh","GparietinfSupramar","Sfrontsup","Intrahemispheric"
"11126","11156","lh_G_pariet_inf_Supramar","lh_S_interm_prim_Jensen","lh","lh","GparietinfSupramar","SintermprimJensen","Intrahemispheric"
"11126","11157","lh_G_pariet_inf_Supramar","lh_S_intrapariet_and_P_trans","lh","lh","GparietinfSupramar","SintraparietandPtrans","Intrahemispheric"
"11126","11158","lh_G_pariet_inf_Supramar","lh_S_oc_middle_and_Lunatus","lh","lh","GparietinfSupramar","SocmiddleandLunatus","Intrahemispheric"
"11126","11159","lh_G_pariet_inf_Supramar","lh_S_oc_sup_and_transversal","lh","lh","GparietinfSupramar","Socsupandtransversal","Intrahemispheric"
"11126","11160","lh_G_pariet_inf_Supramar","lh_S_occipital_ant","lh","lh","GparietinfSupramar","Soccipitalant","Intrahemispheric"
"11126","11161","lh_G_pariet_inf_Supramar","lh_S_oc_temp_lat","lh","lh","GparietinfSupramar","Soctemplat","Intrahemispheric"
"11126","11162","lh_G_pariet_inf_Supramar","lh_S_oc_temp_med_and_Lingual","lh","lh","GparietinfSupramar","SoctempmedandLingual","Intrahemispheric"
"11126","11163","lh_G_pariet_inf_Supramar","lh_S_orbital_lateral","lh","lh","GparietinfSupramar","Sorbitallateral","Intrahemispheric"
"11126","11164","lh_G_pariet_inf_Supramar","lh_S_orbital_med_olfact","lh","lh","GparietinfSupramar","Sorbitalmedolfact","Intrahemispheric"
"11126","11165","lh_G_pariet_inf_Supramar","lh_S_orbital_H_Shaped","lh","lh","GparietinfSupramar","SorbitalHShaped","Intrahemispheric"
"11126","11166","lh_G_pariet_inf_Supramar","lh_S_parieto_occipital","lh","lh","GparietinfSupramar","Sparietooccipital","Intrahemispheric"
"11126","11167","lh_G_pariet_inf_Supramar","lh_S_pericallosal","lh","lh","GparietinfSupramar","Spericallosal","Intrahemispheric"
"11126","11168","lh_G_pariet_inf_Supramar","lh_S_postcentral","lh","lh","GparietinfSupramar","Spostcentral","Intrahemispheric"
"11126","11169","lh_G_pariet_inf_Supramar","lh_S_precentral_inf-part","lh","lh","GparietinfSupramar","Sprecentralinf-part","Intrahemispheric"
"11126","11170","lh_G_pariet_inf_Supramar","lh_S_precentral_sup-part","lh","lh","GparietinfSupramar","Sprecentralsup-part","Intrahemispheric"
"11126","11171","lh_G_pariet_inf_Supramar","lh_S_suborbital","lh","lh","GparietinfSupramar","Ssuborbital","Intrahemispheric"
"11126","11172","lh_G_pariet_inf_Supramar","lh_S_subparietal","lh","lh","GparietinfSupramar","Ssubparietal","Intrahemispheric"
"11126","11173","lh_G_pariet_inf_Supramar","lh_S_temporal_inf","lh","lh","GparietinfSupramar","Stemporalinf","Intrahemispheric"
"11126","11174","lh_G_pariet_inf_Supramar","lh_S_temporal_sup","lh","lh","GparietinfSupramar","Stemporalsup","Intrahemispheric"
"11126","11175","lh_G_pariet_inf_Supramar","lh_S_temporal_transverse","lh","lh","GparietinfSupramar","Stemporaltransverse","Intrahemispheric"
"11126","12101","lh_G_pariet_inf_Supramar","rh_G_and_S_frontomargin","lh","rh","GparietinfSupramar","GandSfrontomargin","Heterotopic"
"11126","12102","lh_G_pariet_inf_Supramar","rh_G_and_S_occipital_inf","lh","rh","GparietinfSupramar","GandSoccipitalinf","Heterotopic"
"11126","12103","lh_G_pariet_inf_Supramar","rh_G_and_S_paracentral","lh","rh","GparietinfSupramar","GandSparacentral","Heterotopic"
"11126","12104","lh_G_pariet_inf_Supramar","rh_G_and_S_subcentral","lh","rh","GparietinfSupramar","GandSsubcentral","Heterotopic"
"11126","12105","lh_G_pariet_inf_Supramar","rh_G_and_S_transv_frontopol","lh","rh","GparietinfSupramar","GandStransvfrontopol","Heterotopic"
"11126","12106","lh_G_pariet_inf_Supramar","rh_G_and_S_cingul_Ant","lh","rh","GparietinfSupramar","GandScingulAnt","Heterotopic"
"11126","12107","lh_G_pariet_inf_Supramar","rh_G_and_S_cingul_Mid-Ant","lh","rh","GparietinfSupramar","GandScingulMid-Ant","Heterotopic"
"11126","12108","lh_G_pariet_inf_Supramar","rh_G_and_S_cingul_Mid-Post","lh","rh","GparietinfSupramar","GandScingulMid-Post","Heterotopic"
"11126","12109","lh_G_pariet_inf_Supramar","rh_G_cingul_Post-dorsal","lh","rh","GparietinfSupramar","GcingulPost-dorsal","Heterotopic"
"11126","12110","lh_G_pariet_inf_Supramar","rh_G_cingul_Post-ventral","lh","rh","GparietinfSupramar","GcingulPost-ventral","Heterotopic"
"11126","12111","lh_G_pariet_inf_Supramar","rh_G_cuneus","lh","rh","GparietinfSupramar","Gcuneus","Heterotopic"
"11126","12112","lh_G_pariet_inf_Supramar","rh_G_front_inf_Opercular","lh","rh","GparietinfSupramar","GfrontinfOpercular","Heterotopic"
"11126","12113","lh_G_pariet_inf_Supramar","rh_G_front_inf_Orbital","lh","rh","GparietinfSupramar","GfrontinfOrbital","Heterotopic"
"11126","12114","lh_G_pariet_inf_Supramar","rh_G_front_inf_Triangul","lh","rh","GparietinfSupramar","GfrontinfTriangul","Heterotopic"
"11126","12115","lh_G_pariet_inf_Supramar","rh_G_front_middle","lh","rh","GparietinfSupramar","Gfrontmiddle","Heterotopic"
"11126","12116","lh_G_pariet_inf_Supramar","rh_G_front_sup","lh","rh","GparietinfSupramar","Gfrontsup","Heterotopic"
"11126","12117","lh_G_pariet_inf_Supramar","rh_G_Ins_lg_and_S_cent_ins","lh","rh","GparietinfSupramar","GInslgandScentins","Heterotopic"
"11126","12118","lh_G_pariet_inf_Supramar","rh_G_insular_short","lh","rh","GparietinfSupramar","Ginsularshort","Heterotopic"
"11126","12119","lh_G_pariet_inf_Supramar","rh_G_occipital_middle","lh","rh","GparietinfSupramar","Goccipitalmiddle","Heterotopic"
"11126","12120","lh_G_pariet_inf_Supramar","rh_G_occipital_sup","lh","rh","GparietinfSupramar","Goccipitalsup","Heterotopic"
"11126","12121","lh_G_pariet_inf_Supramar","rh_G_oc_temp_lat-fusifor","lh","rh","GparietinfSupramar","Goctemplat-fusifor","Heterotopic"
"11126","12122","lh_G_pariet_inf_Supramar","rh_G_oc_temp_med-Lingual","lh","rh","GparietinfSupramar","Goctempmed-Lingual","Heterotopic"
"11126","12123","lh_G_pariet_inf_Supramar","rh_G_oc_temp_med-Parahip","lh","rh","GparietinfSupramar","Goctempmed-Parahip","Heterotopic"
"11126","12124","lh_G_pariet_inf_Supramar","rh_G_orbital","lh","rh","GparietinfSupramar","Gorbital","Heterotopic"
"11126","12125","lh_G_pariet_inf_Supramar","rh_G_pariet_inf_Angular","lh","rh","GparietinfSupramar","GparietinfAngular","Heterotopic"
"11126","12126","lh_G_pariet_inf_Supramar","rh_G_pariet_inf_Supramar","lh","rh","GparietinfSupramar","GparietinfSupramar","Homotopic"
"11126","12127","lh_G_pariet_inf_Supramar","rh_G_parietal_sup","lh","rh","GparietinfSupramar","Gparietalsup","Heterotopic"
"11126","12128","lh_G_pariet_inf_Supramar","rh_G_postcentral","lh","rh","GparietinfSupramar","Gpostcentral","Heterotopic"
"11126","12129","lh_G_pariet_inf_Supramar","rh_G_precentral","lh","rh","GparietinfSupramar","Gprecentral","Heterotopic"
"11126","12130","lh_G_pariet_inf_Supramar","rh_G_precuneus","lh","rh","GparietinfSupramar","Gprecuneus","Heterotopic"
"11126","12131","lh_G_pariet_inf_Supramar","rh_G_rectus","lh","rh","GparietinfSupramar","Grectus","Heterotopic"
"11126","12132","lh_G_pariet_inf_Supramar","rh_G_subcallosal","lh","rh","GparietinfSupramar","Gsubcallosal","Heterotopic"
"11126","12133","lh_G_pariet_inf_Supramar","rh_G_temp_sup_G_T_transv","lh","rh","GparietinfSupramar","GtempsupGTtransv","Heterotopic"
"11126","12134","lh_G_pariet_inf_Supramar","rh_G_temp_sup_Lateral","lh","rh","GparietinfSupramar","GtempsupLateral","Heterotopic"
"11126","12135","lh_G_pariet_inf_Supramar","rh_G_temp_sup_Plan_polar","lh","rh","GparietinfSupramar","GtempsupPlanpolar","Heterotopic"
"11126","12136","lh_G_pariet_inf_Supramar","rh_G_temp_sup_Plan_tempo","lh","rh","GparietinfSupramar","GtempsupPlantempo","Heterotopic"
"11126","12137","lh_G_pariet_inf_Supramar","rh_G_temporal_inf","lh","rh","GparietinfSupramar","Gtemporalinf","Heterotopic"
