"V1","V2","V1.hemi","V1.roi","V2.hemi","V2.roi","FCtype"
"R_OP4_ROI","L_10v_ROI","R","OP4","L","10v","Heterotopic"
"R_OP4_ROI","L_a10p_ROI","R","OP4","L","a10p","Heterotopic"
"R_OP4_ROI","L_10pp_ROI","R","OP4","L","10pp","Heterotopic"
"R_OP4_ROI","L_11l_ROI","R","OP4","L","11l","Heterotopic"
"R_OP4_ROI","L_13l_ROI","R","OP4","L","13l","Heterotopic"
"R_OP4_ROI","L_OFC_ROI","R","OP4","L","OFC","Heterotopic"
"R_OP4_ROI","L_47s_ROI","R","OP4","L","47s","Heterotopic"
"R_OP4_ROI","L_LIPd_ROI","R","OP4","L","LIPd","Heterotopic"
"R_OP4_ROI","L_6a_ROI","R","OP4","L","6a","Heterotopic"
"R_OP4_ROI","L_i6-8_ROI","R","OP4","L","i6-8","Heterotopic"
"R_OP4_ROI","L_s6-8_ROI","R","OP4","L","s6-8","Heterotopic"
"R_OP4_ROI","L_43_ROI","R","OP4","L","43","Heterotopic"
"R_OP4_ROI","L_OP4_ROI","R","OP4","L","OP4","Homotopic"
"R_OP4_ROI","L_OP1_ROI","R","OP4","L","OP1","Heterotopic"
"R_OP4_ROI","L_OP2-3_ROI","R","OP4","L","OP2-3","Heterotopic"
"R_OP4_ROI","L_52_ROI","R","OP4","L","52","Heterotopic"
"R_OP4_ROI","L_RI_ROI","R","OP4","L","RI","Heterotopic"
"R_OP4_ROI","L_PFcm_ROI","R","OP4","L","PFcm","Heterotopic"
"R_OP4_ROI","L_PoI2_ROI","R","OP4","L","PoI2","Heterotopic"
"R_OP4_ROI","L_TA2_ROI","R","OP4","L","TA2","Heterotopic"
"R_OP4_ROI","L_FOP4_ROI","R","OP4","L","FOP4","Heterotopic"
"R_OP4_ROI","L_MI_ROI","R","OP4","L","MI","Heterotopic"
"R_OP4_ROI","L_Pir_ROI","R","OP4","L","Pir","Heterotopic"
"R_OP4_ROI","L_AVI_ROI","R","OP4","L","AVI","Heterotopic"
"R_OP4_ROI","L_AAIC_ROI","R","OP4","L","AAIC","Heterotopic"
"R_OP4_ROI","L_FOP1_ROI","R","OP4","L","FOP1","Heterotopic"
"R_OP4_ROI","L_FOP3_ROI","R","OP4","L","FOP3","Heterotopic"
"R_OP4_ROI","L_FOP2_ROI","R","OP4","L","FOP2","Heterotopic"
"R_OP4_ROI","L_PFt_ROI","R","OP4","L","PFt","Heterotopic"
"R_OP4_ROI","L_AIP_ROI","R","OP4","L","AIP","Heterotopic"
"R_OP4_ROI","L_EC_ROI","R","OP4","L","EC","Heterotopic"
"R_OP4_ROI","L_PreS_ROI","R","OP4","L","PreS","Heterotopic"
"R_OP4_ROI","L_H_ROI","R","OP4","L","H","Heterotopic"
"R_OP4_ROI","L_ProS_ROI","R","OP4","L","ProS","Heterotopic"
"R_OP4_ROI","L_PeEc_ROI","R","OP4","L","PeEc","Heterotopic"
"R_OP4_ROI","L_STGa_ROI","R","OP4","L","STGa","Heterotopic"
"R_OP4_ROI","L_PBelt_ROI","R","OP4","L","PBelt","Heterotopic"
"R_OP4_ROI","L_A5_ROI","R","OP4","L","A5","Heterotopic"
"R_OP4_ROI","L_PHA1_ROI","R","OP4","L","PHA1","Heterotopic"
"R_OP4_ROI","L_PHA3_ROI","R","OP4","L","PHA3","Heterotopic"
"R_OP4_ROI","L_STSda_ROI","R","OP4","L","STSda","Heterotopic"
"R_OP4_ROI","L_STSdp_ROI","R","OP4","L","STSdp","Heterotopic"
"R_OP4_ROI","L_STSvp_ROI","R","OP4","L","STSvp","Heterotopic"
"R_OP4_ROI","L_TGd_ROI","R","OP4","L","TGd","Heterotopic"
"R_OP4_ROI","L_TE1a_ROI","R","OP4","L","TE1a","Heterotopic"
"R_OP4_ROI","L_TE1p_ROI","R","OP4","L","TE1p","Heterotopic"
"R_OP4_ROI","L_TE2a_ROI","R","OP4","L","TE2a","Heterotopic"
"R_OP4_ROI","L_TF_ROI","R","OP4","L","TF","Heterotopic"
"R_OP4_ROI","L_TE2p_ROI","R","OP4","L","TE2p","Heterotopic"
"R_OP4_ROI","L_PHT_ROI","R","OP4","L","PHT","Heterotopic"
"R_OP4_ROI","L_PH_ROI","R","OP4","L","PH","Heterotopic"
"R_OP4_ROI","L_TPOJ1_ROI","R","OP4","L","TPOJ1","Heterotopic"
"R_OP4_ROI","L_TPOJ2_ROI","R","OP4","L","TPOJ2","Heterotopic"
"R_OP4_ROI","L_TPOJ3_ROI","R","OP4","L","TPOJ3","Heterotopic"
"R_OP4_ROI","L_DVT_ROI","R","OP4","L","DVT","Heterotopic"
"R_OP4_ROI","L_PGp_ROI","R","OP4","L","PGp","Heterotopic"
"R_OP4_ROI","L_IP2_ROI","R","OP4","L","IP2","Heterotopic"
"R_OP4_ROI","L_IP1_ROI","R","OP4","L","IP1","Heterotopic"
"R_OP4_ROI","L_IP0_ROI","R","OP4","L","IP0","Heterotopic"
"R_OP4_ROI","L_PFop_ROI","R","OP4","L","PFop","Heterotopic"
"R_OP4_ROI","L_PF_ROI","R","OP4","L","PF","Heterotopic"
